Asker Id	Answerer Id	Post
10182254	9455659	https://stackoverflow.com/questions/58660286/get-all-subscriptions-in-all-tenants-one-user-belongs-to
1088979	397817	https://stackoverflow.com/questions/54355815/can-i-use-net-standard-to-wrap-net-core-nuget-packages-and-make-them-available
9534196	784725	https://stackoverflow.com/questions/58692020/merge-appointments-start-and-stop-time-by-priority
2357885	216074	https://stackoverflow.com/questions/52295744/how-to-load-different-layout-pages-based-on-domain-name
2357885	9743064	https://stackoverflow.com/questions/52295744/how-to-load-different-layout-pages-based-on-domain-name
1835622	1835622	https://stackoverflow.com/questions/58687061/can-we-resolve-an-implementation-of-an-interface-that-uses-other-implementations
11453246	12322967	https://stackoverflow.com/questions/58700272/get-specific-list-of-collections-from-mongo
80869	415523	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	363751	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	60724	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	1143	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	15639	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	112194	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	69083	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	44586	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	48910	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	16306	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	1942	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	112194	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	49241	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
80869	23283	https://stackoverflow.com/questions/1337253/converting-c-knowledge-to-vb-net-any-potential-problems
5775000	5775000	https://stackoverflow.com/questions/58699608/getting-error-in-both-postman-and-angular
979189	6080944	https://stackoverflow.com/questions/34048531/ajax-utility-registertypeforajax-not-registering-ajax-type-on-my-machine
9578604	423497	https://stackoverflow.com/questions/58700362/do-the-add-methods-of-the-dbset-result-in-an-immediate-query-to-a-database-in-ef
9349992	8544565	https://stackoverflow.com/questions/58590989/dapper-not-able-to-parse-column-string
9144753	9794003	https://stackoverflow.com/questions/58699768/handle-when-last-request-is-done-on-parallel-linq
6534534	3174766	https://stackoverflow.com/questions/58204369/ef-context-not-responding-in-docker
537143	418488	https://stackoverflow.com/questions/58675873/f-execution-speed-difference-between-visual-studio-and-the-command-line-generat
12114551	1401699	https://stackoverflow.com/questions/58666107/c-quiz-random-questions-with-no-specific-answer
12114551	2052655	https://stackoverflow.com/questions/58666107/c-quiz-random-questions-with-no-specific-answer
12114551	10788327	https://stackoverflow.com/questions/58666107/c-quiz-random-questions-with-no-specific-answer
12114551	1413329	https://stackoverflow.com/questions/58666107/c-quiz-random-questions-with-no-specific-answer
12114551	2125444	https://stackoverflow.com/questions/58666107/c-quiz-random-questions-with-no-specific-answer
12322330	1903240	https://stackoverflow.com/questions/58699597/how-do-i-make-windows-service-complete-all-code-before-repeating-process
1942656	424129	https://stackoverflow.com/questions/58694628/t-does-not-contain-a-definition-for-foo-and-the-best-extension-method-overlo
1942656	1874522	https://stackoverflow.com/questions/58694628/t-does-not-contain-a-definition-for-foo-and-the-best-extension-method-overlo
3724237	1046584	https://stackoverflow.com/questions/27364922/retry-pattern-vs-fall-back-pattern-in-rest-client
3724237	2517719	https://stackoverflow.com/questions/27364922/retry-pattern-vs-fall-back-pattern-in-rest-client
815847	815847	https://stackoverflow.com/questions/57511813/request-data-after-short-delay-when-character-is-typed-in-entry-control-with-xam
815847	1059614	https://stackoverflow.com/questions/57511813/request-data-after-short-delay-when-character-is-typed-in-entry-control-with-xam
1269846	1144396	https://stackoverflow.com/questions/39644625/value-of-setting-was-changed-in-the-app-config-file-when-loading-solution
239594	6812039	https://stackoverflow.com/questions/18813349/map-guid-property-to-oracle-in-entity-framework-code-first
239594	239594	https://stackoverflow.com/questions/18813349/map-guid-property-to-oracle-in-entity-framework-code-first
1425210	2691557	https://stackoverflow.com/questions/53928246/net-core-host-process-high-cpu-usage-in-windows-2016-iis-in-asp-net-core-2-2-ap
1425210	1425210	https://stackoverflow.com/questions/53928246/net-core-host-process-high-cpu-usage-in-windows-2016-iis-in-asp-net-core-2-2-ap
4830	76337	https://stackoverflow.com/questions/2457513/can-a-domain-specific-language-dsl-be-localized-i-e-translated
4830	223370	https://stackoverflow.com/questions/2457513/can-a-domain-specific-language-dsl-be-localized-i-e-translated
2050521	8398584	https://stackoverflow.com/questions/58653382/how-to-create-an-aspect-in-codefluent
