Tags	Asker Reputation	Asker Id	User type	Profile Image	Asker Name	Link to Asker	Is Answered	View Count	Answer Count	Score	last_activity_date	creation_date	Question Id	link	Title	Answerer reputation	Answerer Id	Answerer user_type	Answerer accept rate	Answerer profile_image	Answerer Name	Answerer link	Is Accepted	Answerer score	last_activity_date	last_edit_date	creation_date	Answer_id	Question_id
['c#', '.net', 'windows-services']	1161	2461	registered	https://www.gravatar.com/avatar/158c2efc5c763a95a3a554fa9587074d?s=128&d=identicon&r=PG	Zack Elan	https://stackoverflow.com/users/2461/zack-elan	True	14354	8	9	1573090371	1237908018	677874	https://stackoverflow.com/questions/677874/starting-a-process-with-credentials-from-a-windows-service	Starting a process with credentials from a Windows Service	4714	19032	registered	100	https://i.stack.imgur.com/KpWaO.jpg?s=128&g=1	Moose	https://stackoverflow.com/users/19032/moose	False	0	1237914095	1237914095	1237910340	678073	677874
['c#', '.net', 'windows-services']	1161	2461	registered	https://www.gravatar.com/avatar/158c2efc5c763a95a3a554fa9587074d?s=128&d=identicon&r=PG	Zack Elan	https://stackoverflow.com/users/2461/zack-elan	True	14354	8	9	1573090371	1237908018	677874	https://stackoverflow.com/questions/677874/starting-a-process-with-credentials-from-a-windows-service	Starting a process with credentials from a Windows Service	6094	47733	registered	70	https://www.gravatar.com/avatar/8d29a2ec53709fb1a607e6203a6210fa?s=128&d=identicon&r=PG	lsalamon	https://stackoverflow.com/users/47733/lsalamon	False	2	1237909839	N/A	1237909839	678040	677874
['c#', '.net', 'windows-services']	1161	2461	registered	https://www.gravatar.com/avatar/158c2efc5c763a95a3a554fa9587074d?s=128&d=identicon&r=PG	Zack Elan	https://stackoverflow.com/users/2461/zack-elan	True	14354	8	9	1573090371	1237908018	677874	https://stackoverflow.com/questions/677874/starting-a-process-with-credentials-from-a-windows-service	Starting a process with credentials from a Windows Service	66630	50776	registered	84	https://www.gravatar.com/avatar/1b2b5d5007262ea3f9e21ab5b15f8b75?s=128&d=identicon&r=PG	casperOne	https://stackoverflow.com/users/50776/casperone	False	0	1237908434	N/A	1237908434	677908	677874
['.net', 'clickonce']	388	4024800	registered	https://www.gravatar.com/avatar/9337e41ca3a0a77776c3f3b8feac0398?s=128&d=identicon&r=PG&f=1	Paul Gibson	https://stackoverflow.com/users/4024800/paul-gibson	False	9	1	0	1573084416	1573082966	58739876	https://stackoverflow.com/questions/58739876/wpf-net-clickonce-deployment-install-location	WPF .NET Clickonce deployment install location	1263	8173870	registered	N/A	https://i.stack.imgur.com/xoZ3j.jpg?s=128&g=1	HackSlash	https://stackoverflow.com/users/8173870/hackslash	False	0	1573084416	1573084416	1573083834	58739991	58739876
['c#', '.net', 'properties']	537	1628789	registered	https://www.gravatar.com/avatar/f59baadae4c3678ce91d69532b417a74?s=128&d=identicon&r=PG	silla	https://stackoverflow.com/users/1628789/silla	True	27827	7	1	1573082938	1346698482	12252805	https://stackoverflow.com/questions/12252805/property-private-method-or-private-get-set	property: private method or private get/set?	11	3968736	registered	N/A	https://i.stack.imgur.com/jT78d.jpg?s=128&g=1	James Sheridan	https://stackoverflow.com/users/3968736/james-sheridan	False	0	1573082938	N/A	1573082938	58739873	12252805
['c#', '.net', 'properties']	537	1628789	registered	https://www.gravatar.com/avatar/f59baadae4c3678ce91d69532b417a74?s=128&d=identicon&r=PG	silla	https://stackoverflow.com/users/1628789/silla	True	27827	7	1	1573082938	1346698482	12252805	https://stackoverflow.com/questions/12252805/property-private-method-or-private-get-set	property: private method or private get/set?	618	1958681	registered	N/A	https://www.gravatar.com/avatar/efdaabb6434096ad3222e87d920ce4d7?s=128&d=identicon&r=PG	user1958681	https://stackoverflow.com/users/1958681/user1958681	False	0	1423148290	N/A	1423148290	28347155	12252805
['c#', '.net', 'properties']	537	1628789	registered	https://www.gravatar.com/avatar/f59baadae4c3678ce91d69532b417a74?s=128&d=identicon&r=PG	silla	https://stackoverflow.com/users/1628789/silla	True	27827	7	1	1573082938	1346698482	12252805	https://stackoverflow.com/questions/12252805/property-private-method-or-private-get-set	property: private method or private get/set?	95291	400547	registered	N/A	https://www.gravatar.com/avatar/bece78258b3847bca4ab1ee92ad92b88?s=128&d=identicon&r=PG	Jon Hanna	https://stackoverflow.com/users/400547/jon-hanna	False	14	1347108154	1347108154	1346701123	12253198	12252805
['c#', '.net', 'properties']	537	1628789	registered	https://www.gravatar.com/avatar/f59baadae4c3678ce91d69532b417a74?s=128&d=identicon&r=PG	silla	https://stackoverflow.com/users/1628789/silla	True	27827	7	1	1573082938	1346698482	12252805	https://stackoverflow.com/questions/12252805/property-private-method-or-private-get-set	property: private method or private get/set?	1689	446519	registered	88	https://i.stack.imgur.com/ipk7S.jpg?s=128&g=1	atiyar	https://stackoverflow.com/users/446519/atiyar	False	0	1346708313	N/A	1346708313	12254286	12252805
['c#', '.net', 'properties']	537	1628789	registered	https://www.gravatar.com/avatar/f59baadae4c3678ce91d69532b417a74?s=128&d=identicon&r=PG	silla	https://stackoverflow.com/users/1628789/silla	True	27827	7	1	1573082938	1346698482	12252805	https://stackoverflow.com/questions/12252805/property-private-method-or-private-get-set	property: private method or private get/set?	3721	464879	registered	88	https://www.gravatar.com/avatar/9db7d1f9d6e1a94093f17c440227aa8c?s=128&d=identicon&r=PG&f=1	Mr. Mr.	https://stackoverflow.com/users/464879/mr-mr	False	1	1346699070	1346699070	1346698711	12252840	12252805
['c#', '.net', 'properties']	537	1628789	registered	https://www.gravatar.com/avatar/f59baadae4c3678ce91d69532b417a74?s=128&d=identicon&r=PG	silla	https://stackoverflow.com/users/1628789/silla	True	27827	7	1	1573082938	1346698482	12252805	https://stackoverflow.com/questions/12252805/property-private-method-or-private-get-set	property: private method or private get/set?	45960	1336654	registered	68	https://www.gravatar.com/avatar/b1fcddf43425d951bb5dafef53563d45?s=128&d=identicon&r=PG	Jeppe Stig Nielsen	https://stackoverflow.com/users/1336654/jeppe-stig-nielsen	True	6	1346698930	N/A	1346698930	12252869	12252805
['c#', '.net', 'properties']	537	1628789	registered	https://www.gravatar.com/avatar/f59baadae4c3678ce91d69532b417a74?s=128&d=identicon&r=PG	silla	https://stackoverflow.com/users/1628789/silla	True	27827	7	1	1573082938	1346698482	12252805	https://stackoverflow.com/questions/12252805/property-private-method-or-private-get-set	property: private method or private get/set?	56540	156695	registered	77	https://www.gravatar.com/avatar/3390f053c9414f150c48f700afaa3e7a?s=128&d=identicon&r=PG	Tigran	https://stackoverflow.com/users/156695/tigran	False	0	1346698676	N/A	1346698676	12252831	12252805
['c#', '.net', 'asp.net-web-api2', 'swashbuckle']	1587	5159468	registered	https://www.gravatar.com/avatar/86086694fbbab3ad73702b411fdaca1f?s=128&d=identicon&r=PG&f=1	Spikee	https://stackoverflow.com/users/5159468/spikee	True	686	2	1	1573082899	1547214648	54147853	https://stackoverflow.com/questions/54147853/untouched-code-suddenly-throws-method-not-found-void-swashbuckle-application-s	Untouched code suddenly throws Method not found: &#39;Void Swashbuckle.Application.SwaggerDocsConfig.RootUrl&#39; on startup	705	5038208	registered	N/A	https://i.stack.imgur.com/A6Ldn.png?s=128&g=1	chandler	https://stackoverflow.com/users/5038208/chandler	False	0	1573082899	N/A	1573082899	58739865	54147853
['c#', '.net', 'asp.net-web-api2', 'swashbuckle']	1587	5159468	registered	https://www.gravatar.com/avatar/86086694fbbab3ad73702b411fdaca1f?s=128&d=identicon&r=PG&f=1	Spikee	https://stackoverflow.com/users/5159468/spikee	True	686	2	1	1573082899	1547214648	54147853	https://stackoverflow.com/questions/54147853/untouched-code-suddenly-throws-method-not-found-void-swashbuckle-application-s	Untouched code suddenly throws Method not found: &#39;Void Swashbuckle.Application.SwaggerDocsConfig.RootUrl&#39; on startup	975	2459290	registered	100	https://www.gravatar.com/avatar/e07de3baf52c232ddf67fd4a2448582e?s=128&d=identicon&r=PG	theLaw	https://stackoverflow.com/users/2459290/thelaw	True	2	1547214857	N/A	1547214857	54147894	54147853
['.net', 'vb.net', 'winforms', 'date', 'datetime']	14	12185887	registered	https://www.gravatar.com/avatar/0107cf5545565c52c1a485c0ee9dac27?s=128&d=identicon&r=PG&f=1	scaryghost	https://stackoverflow.com/users/12185887/scaryghost	False	40	2	0	1573082443	1573073380	58738268	https://stackoverflow.com/questions/58738268/why-assigning-a-value-to-date-type-object-is-not-getting-its-value-properly	Why assigning a value to date type object is not getting it&#39;s value properly?	5829	8367626	registered	N/A	https://i.stack.imgur.com/Vlgmz.jpg?s=128&g=1	Mary	https://stackoverflow.com/users/8367626/mary	False	0	1573082443	N/A	1573082443	58739817	58738268
['.net', 'vb.net', 'winforms', 'date', 'datetime']	14	12185887	registered	https://www.gravatar.com/avatar/0107cf5545565c52c1a485c0ee9dac27?s=128&d=identicon&r=PG&f=1	scaryghost	https://stackoverflow.com/users/12185887/scaryghost	False	40	2	0	1573082443	1573073380	58738268	https://stackoverflow.com/questions/58738268/why-assigning-a-value-to-date-type-object-is-not-getting-its-value-properly	Why assigning a value to date type object is not getting it&#39;s value properly?	75832	3110834	registered	100	https://www.gravatar.com/avatar/777326f9f1ab58d98d927662f028944e?s=128&d=identicon&r=PG	Reza Aghaei	https://stackoverflow.com/users/3110834/reza-aghaei	False	0	1573074941	1573074941	1573074725	58738556	58738268
['.net', 'asp.net', 'reportingservices-2005', 'reporting-services']	427	247597	registered	https://i.stack.imgur.com/dDphL.png?s=128&g=1	Ali	https://stackoverflow.com/users/247597/ali	True	4203	3	0	1573082103	1299567423	5229341	https://stackoverflow.com/questions/5229341/ssrs-problem-getting-asp-net-session-has-expired	SSRS problem getting ASP.NET session has expired	331	3095784	registered	62	https://graph.facebook.com/1282779773/picture?type=large	Victor_Tlepshev	https://stackoverflow.com/users/3095784/victor-tlepshev	False	1	1573082103	N/A	1573082103	58739784	5229341
['.net', 'asp.net', 'reportingservices-2005', 'reporting-services']	427	247597	registered	https://i.stack.imgur.com/dDphL.png?s=128&g=1	Ali	https://stackoverflow.com/users/247597/ali	True	4203	3	0	1573082103	1299567423	5229341	https://stackoverflow.com/questions/5229341/ssrs-problem-getting-asp-net-session-has-expired	SSRS problem getting ASP.NET session has expired	4247	568289	registered	75	https://www.gravatar.com/avatar/8ab3cb468c2f3bb65172b51309eced35?s=128&d=identicon&r=PG	richard	https://stackoverflow.com/users/568289/richard	False	0	1299569122	N/A	1299569122	5229570	5229341
['sql', '.net', 'asp.net-mvc', 'database', 'entity-framework']	30	10057483	registered	https://www.gravatar.com/avatar/ecdac699729e78f8cc79c0a5ecadf998?s=128&d=identicon&r=PG&f=1	Burak	https://stackoverflow.com/users/10057483/burak	False	52	2	0	1573077149	1572704823	58671991	https://stackoverflow.com/questions/58671991/avoid-duplicate-entries-in-entity-framework-using-mssql-and-net-core	Avoid duplicate entries in Entity Framework, using MSSQL and .Net Core	11	7814710	registered	N/A	https://www.gravatar.com/avatar/08baeb91c6d10989f3af5fd78bbdb49e?s=128&d=identicon&r=PG&f=1	Locke1211	https://stackoverflow.com/users/7814710/locke1211	False	0	1573077149	N/A	1573077149	58739032	58671991
['sql', '.net', 'asp.net-mvc', 'database', 'entity-framework']	30	10057483	registered	https://www.gravatar.com/avatar/ecdac699729e78f8cc79c0a5ecadf998?s=128&d=identicon&r=PG&f=1	Burak	https://stackoverflow.com/users/10057483/burak	False	52	2	0	1573077149	1572704823	58671991	https://stackoverflow.com/questions/58671991/avoid-duplicate-entries-in-entity-framework-using-mssql-and-net-core	Avoid duplicate entries in Entity Framework, using MSSQL and .Net Core	3334	3829417	registered	82	https://www.gravatar.com/avatar/93c7e7ffaa757fcc153d952443adfaa0?s=128&d=identicon&r=PG&f=1	GregH	https://stackoverflow.com/users/3829417/gregh	False	0	1572713190	1572713190	1572708087	58672437	58671991
['c#', 'sql', '.net', 'stored-procedures']	1	12324414	registered	https://lh3.googleusercontent.com/--kbO3bQfAUk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfJKJy2VagZfQKALqbTkVhn7PA2Eg/photo.jpg?sz=128	clc988	https://stackoverflow.com/users/12324414/clc988	True	43	1	0	1573074844	1572936636	58705903	https://stackoverflow.com/questions/58705903/exception-system-argumentnullexception-value-cannot-be-null	Exception: System.ArgumentNullException: Value cannot be null	3979	1554116	registered	N/A	https://i.stack.imgur.com/HScOQ.jpg?s=128&g=1	Rawitas Krungkaew	https://stackoverflow.com/users/1554116/rawitas-krungkaew	False	2	1572936894	N/A	1572936894	58705958	58705903
['c#', '.net', 'bluetooth-lowenergy']	1	12332492	registered	https://www.gravatar.com/avatar/c15ebac0ef68717b078dcad8796fe4e2?s=128&d=identicon&r=PG&f=1	JamesWhiteside	https://stackoverflow.com/users/12332492/jameswhiteside	False	14	1	0	1573074777	1573061149	58735539	https://stackoverflow.com/questions/58735539/how-to-view-that-advertiser-is-connected	How to view that Advertiser is connected	1	12332492	registered	N/A	https://www.gravatar.com/avatar/c15ebac0ef68717b078dcad8796fe4e2?s=128&d=identicon&r=PG&f=1	JamesWhiteside	https://stackoverflow.com/users/12332492/jameswhiteside	False	0	1573074777	N/A	1573074777	58738572	58735539
['c#', '.net', 'nunit', 'cultureinfo']	1538	4805491	registered	https://i.stack.imgur.com/utOAg.jpg?s=128&g=1	Deni35	https://stackoverflow.com/users/4805491/deni35	True	58	1	-1	1573073131	1566940828	57682408	https://stackoverflow.com/questions/57682408/how-to-use-custom-cultureinfo-in-nunit	How to use custom CultureInfo in NUnit?	1538	4805491	registered	50	https://i.stack.imgur.com/utOAg.jpg?s=128&g=1	Deni35	https://stackoverflow.com/users/4805491/deni35	True	0	1573073131	1573073131	1569190472	58053779	57682408
['c#', '.net', 'dapper']	20	11068471	registered	https://lh4.googleusercontent.com/-4q_CmEwnK1k/AAAAAAAAAAI/AAAAAAAAASE/GoSsAUkVaSk/photo.jpg?sz=128	Thomas Overfield	https://stackoverflow.com/users/11068471/thomas-overfield	True	17	1	3	1573071881	1573071610	58737905	https://stackoverflow.com/questions/58737905/reusing-database-connection-with-dapper-in-net-web-api	Reusing database connection with Dapper in .NET Web API	25061	1139830	registered	72	https://i.stack.imgur.com/ee9qe.jpg?s=128&g=1	mason	https://stackoverflow.com/users/1139830/mason	True	1	1573071881	N/A	1573071881	58737963	58737905
['c#', '.net', '.net-core', 'asp.net-core-mvc', 'azure-active-directory']	28	11317519	registered	https://www.gravatar.com/avatar/f976ddd6fcb89586cdbedc7b52214647?s=128&d=identicon&r=PG&f=1	L T	https://stackoverflow.com/users/11317519/l-t	True	755	3	5	1573071796	1554474182	55537543	https://stackoverflow.com/questions/55537543/azure-active-directory-wont-logout-using-asp-net-core-2-1-mvc	Azure Active Directory won&#39;t logout using ASP.NET Core 2.1 MVC	8712	3093731	registered	81	https://i.stack.imgur.com/v8Eqk.png?s=128&g=1	Andrew	https://stackoverflow.com/users/3093731/andrew	False	0	1573071796	N/A	1573071796	58737947	55537543
['c#', '.net', '.net-core', 'asp.net-core-mvc', 'azure-active-directory']	28	11317519	registered	https://www.gravatar.com/avatar/f976ddd6fcb89586cdbedc7b52214647?s=128&d=identicon&r=PG&f=1	L T	https://stackoverflow.com/users/11317519/l-t	True	755	3	5	1573071796	1554474182	55537543	https://stackoverflow.com/questions/55537543/azure-active-directory-wont-logout-using-asp-net-core-2-1-mvc	Azure Active Directory won&#39;t logout using ASP.NET Core 2.1 MVC	6873	10504999	registered	N/A	https://i.stack.imgur.com/TX684.jpg?s=128&g=1	Tony Ju	https://stackoverflow.com/users/10504999/tony-ju	True	2	1554709532	1554709532	1554703780	55567168	55537543
['c#', '.net', '.net-core', 'asp.net-core-mvc', 'azure-active-directory']	28	11317519	registered	https://www.gravatar.com/avatar/f976ddd6fcb89586cdbedc7b52214647?s=128&d=identicon&r=PG&f=1	L T	https://stackoverflow.com/users/11317519/l-t	True	755	3	5	1573071796	1554474182	55537543	https://stackoverflow.com/questions/55537543/azure-active-directory-wont-logout-using-asp-net-core-2-1-mvc	Azure Active Directory won&#39;t logout using ASP.NET Core 2.1 MVC	12242	5751404	registered	N/A	https://i.stack.imgur.com/VpggY.jpg?s=128&g=1	Nan Yu	https://stackoverflow.com/users/5751404/nan-yu	False	1	1554704582	N/A	1554704582	55567315	55537543
['asp.net', '.net', 'asp.net-mvc', 'asp.net-core', '.net-core']	49	6273178	registered	https://i.stack.imgur.com/sVpe6.jpg?s=128&g=1	jackmusick	https://stackoverflow.com/users/6273178/jackmusick	True	2488	2	4	1573070221	1484666266	41700759	https://stackoverflow.com/questions/41700759/httpcontext-response-cache-equivalent-in-net-core	HttpContext.Response.Cache equivalent in .NET Core?	335	2583352	registered	93	https://i.stack.imgur.com/nWsJE.jpg?s=128&g=1	mk_yo	https://stackoverflow.com/users/2583352/mk-yo	False	0	1573070221	N/A	1573070221	58737611	41700759
['asp.net', '.net', 'asp.net-mvc', 'asp.net-core', '.net-core']	49	6273178	registered	https://i.stack.imgur.com/sVpe6.jpg?s=128&g=1	jackmusick	https://stackoverflow.com/users/6273178/jackmusick	True	2488	2	4	1573070221	1484666266	41700759	https://stackoverflow.com/questions/41700759/httpcontext-response-cache-equivalent-in-net-core	HttpContext.Response.Cache equivalent in .NET Core?	883850	29407	registered	86	https://www.gravatar.com/avatar/e3a181e9cdd4757a8b416d93878770c5?s=128&d=identicon&r=PG	Darin Dimitrov	https://stackoverflow.com/users/29407/darin-dimitrov	True	10	1484667151	N/A	1484667151	41701084	41700759
